vault,round_open_ts,block,otoken,strike_usd,expiry_ts,is_put,collateral_raw,premium_raw,otokens_sold_raw,bidding_token,perf_fee_raw,vault_fee_raw,fee_round
T-WBTC-C,1642155535,14003056,0xf31e71e75e6133851501df322e3995151ad6a472,47000.0,1642752000,0,77300963762,216442698,77300963762,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,19890270,48014666,19
T-WBTC-C,1642760347,14048356,0xd7ee5c93c469a88aa0aba8d081194d8e72a14548,44000.0,1643356800,0,77763299449,188747000,77763299449,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,21644269,51376845,20
T-WBTC-C,1643365207,14093590,0xc1bb629d371c67ca5a6922a00dbcd2a74006ff90,41000.0,1643961600,0,31641229537,120255656,31641229537,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,18874700,48773986,21
T-WBTC-C,1643970007,14138915,0x1bcf9e26641cf5f57a1b203dfc2491036c43496f,42000.0,1644566400,0,34444906325,110223700,34444906325,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,12025565,24208000,22
T-WBTC-C,1644574832,14184163,0x269dd264daac438fb47cedc43cea8319d1e405eb,48000.0,1645171200,0,33798132545,114913650,33798132545,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0,0,23
T-WBTC-C,1645179606,14229493,0xdf20d1348ae936e044022e4cdebb29e4eef48edf,45000.0,1645776000,0,25933744298,107502400,25933744298,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,11491365,24499052,24
T-WBTC-C,1645784404,14274669,0x80312f5e705ce442e651b355db6d7b53a6b2b4e8,43000.0,1646380800,0,30565136144,146712653,30565136144,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10750240,20738620,25
T-WBTC-C,1646389236,14319876,0x1b92a772ce2210ea9b673bbe398d24efc41cef95,47000.0,1646985600,0,26848584350,93970045,26848584350,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,14671265,26451101,26
T-WBTC-C,1646994007,14364945,0x304f3e20422e56962c40c8a4b49d77f16cb0de7a,45000.0,1647590400,0,37521455546,142581531,37521455546,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,9397004,19731090,27
T-WBTC-C,1647598774,14409836,0xbce86da22888ea43c95a4b74d3376e7f3f13a9d4,46000.0,1648195200,0,40851580766,168839583,40851580766,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,14258153,28704571,28
T-WBTC-C,1648203578,14454854,0xd1708883c30d1c3f69e41cd50cab2bb7fe89eb68,49000.0,1648800000,0,42169477253,145484696,42169477253,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,16883958,32617750,29
T-WBTC-C,1648808424,14499766,0xf6defe28f6dafc64601a9ee012dbd020818d7e3a,50000.0,1649404800,0,42032273376,142909729,42032273376,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,14548469,30778795,30
T-WBTC-C,1649413177,14544543,0x5bdaed5897921293f0d111fdfc821622ed8e82f2,48000.0,1650009600,0,44502955683,107786158,44502955683,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,14290972,30467685,31
T-WBTC-C,1650017977,14589358,0x3c86f0acc5f6410892857e5613cc393187ea0b3f,44000.0,1650614400,0,52978103607,111254019,52978103607,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,10778615,27889511,32
T-WBTC-C,1650622748,14634090,0x79f7f70300a6fc170440ebc63d919bb3a26a0066,44000.0,1651219200,0,53538000594,145965000,53538000594,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,11125401,31488355,33
T-WBTC-C,1651227581,14678609,0x0c45128d56600c671ac1d97c6778ff2ac0c61e59,43000.0,1651824000,0,62914560177,170058056,62914560177,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,14596500,35187521,34
T-WBTC-C,1651832361,14722966,0xe78e189f7e71dfde1649b3431f0819980107582d,40000.0,1652428800,0,65019010355,214562734,65019010355,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,17005805,41202541,35
T-WBTC-C,1652437174,14766778,0xa41d18122a0a3eae3042d88b9024361e52c3f498,35000.0,1653033600,0,55345094718,183192263,55345094718,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,21456273,46477262,36
T-WBTC-C,1653046209,14810851,0x20946d94c5a4826ee2a4f2483618063faa2cb62a,34000.0,1653638400,0,55275578019,238237741,55275578019,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,18319226,39617655,37
T-WBTC-C,1653647611,14853657,0xf7b9422b237529bd12e8588e5882ceb93a6aa5d6,33000.0,1654243200,0,54222846200,,,,14097940,34949728,39
T-WBTC-C,1654255077,14896801,0x485d5f27072a2674695439ae3b1cfbfe5140a21d,33000.0,1654848000,0,56080661887,,,,22993071,44591561,40
T-WBTC-C,1654858011,14938017,0x79a04beaec9f9759c31703e5465b1a4e9c09edbc,34000.0,1655452800,0,56230862222,,,,17993875,39630801,41
T-WBTC-C,1655463219,14978789,0x1e88b56334782bff52f3fb104f62241152e2ca90,25000.0,1656057600,0,42593004550,,,,13416796,29805230,42
T-WBTC-C,1656069368,15018003,0xce5c2b42f5384229c7e28aaefb0ca17deb49addd,24000.0,1656662400,0,39950841706,,,,21014142,36418288,43
T-WBTC-C,1656673072,15056211,0x7dd934544c0942c2e5805aff4789d0ff0e9a15fd,22000.0,1657267200,0,39612873203,,,,19212243,34479847,44
T-WBTC-C,1657278528,15101550,0xfec6b28bc98b997ae8a9225a8cb1b401adf4ada6,25000.0,1657872000,0,40595318775,,,,10157759,25767460,45
T-WBTC-C,1657883285,15146906,0x09d0db825bb53ba1dc091e090dbafd0c89fff329,24000.0,1658476800,0,41555852084,,,,9557845,25533667,46
T-WBTC-C,1658486678,15191897,0xf301d8327c9f86c22dee9b633e7f7f27448679a0,27000.0,1659081600,0,38562808743,,,,24063192,38946639,47
T-WBTC-C,1659092197,15236959,0x621935f3db1ab26b33cf77f60171a04dbecaee3c,27000.0,1659686400,0,39379240456,,,,18114450,33288231,48
T-WBTC-C,1659696292,15281834,0xa088e35a45ab58f723b06bd3521a922e11c3ef18,26000.0,1660291200,0,36947955090,,,,17735018,31974800,49
T-WBTC-C,1660298841,15326401,0xda280f95f95c96161fc7fce2a5a4c27b591ce7de,27000.0,1660896000,0,36423566477,,,,12384012,26402135,50
T-WBTC-C,1660903716,15370665,0xaf875cfc51bfb72f0631476cec3c6278114ed796,25000.0,1661500800,0,36713223622,,,,12115363,26243556,51
T-WBTC-C,1661508494,15414748,0x945cb4ffdffe5ac023b314414bd9fd2aa2e3567a,24000.0,1662105600,0,37111467766,,,,12989013,27273308,52
T-WBTC-C,1662113478,15458547,0xb274733b1c5e76ed66f303e68ea3cb2e2381320c,23000.0,1662710400,0,36273781338,,,,7300098,21241269,53
T-WBTC-C,1662717660,15502126,0x553af200263b603fec8796d6ac82dd5c9ff5c62e,24000.0,1663315200,0,34845797651,,,,9451922,22853629,54
T-WBTC-C,1663322987,15545494,0xcbe5896a2fce8a979e2e9b9f16cfd72f8ff46a72,22500.0,1663920000,0,34931546771,,,,7641275,21068927,55
T-WBTC-C,1663927631,15595345,0xbb65627d8f25264365935be740160ade703c2ffd,21500.0,1664524800,0,41290162779,,,,9754801,25629471,56
T-WBTC-C,1664532179,15645427,0x9ad6ef060d7a7b5658a2aa7280caf769d7bd3827,22000.0,1665129600,0,41183415347,,,,10125972,25961121,57
T-WBTC-C,1665137207,15695523,0xc8debe1de357afdafac44b844a246d5295bc3398,22000.0,1665734400,0,41499414437,,,,16184771,32164364,58
T-WBTC-C,1665741935,15745637,0x72a35f367ee3e2c81f06db57b2c1cd2ef597f325,21500.0,1666339200,0,41639270310,,,,12491781,28510852,59
T-WBTC-C,1666346987,15795793,0x1de9d4f90edcc4e06084de8950070c1877a2e3f3,20500.0,1666944000,0,48936880616,,,,10704942,29516231,60
T-WBTC-C,1666951643,15845855,0x24cc52027e105d8712696bf32de7ace6966e2708,22500.0,1667548800,0,48685526212,,,,10223960,28936995,61
T-WBTC-C,1667556515,15895953,0x93393ec252092415c235cabcced13e3870127ece,22500.0,1668153600,0,56888668242,,,,12991949,34861998,62
T-WBTC-C,1668161459,15946096,0x0416f692df97b62413e7885071d8ec86026e54c7,19500.0,1668758400,0,49960189741,,,,16486862,35712829,63
T-WBTC-C,1668766247,15996213,0x09ca7db187168c08166e2b31ebfa6037ee675110,18500.0,1669363200,0,22084928441,,,,7067177,15565179,64
T-WBTC-C,1669370879,16046301,0x97f47b2cc17177f0587f93c5efab0f63b8a29eb6,18000.0,1669968000,0,21654957717,,,,5873907,14202412,65
T-WBTC-C,1669975835,16096438,0x03829da185f7ed77a3c52584f94f98545ce75595,18500.0,1670572800,0,20884670424,,,,5847707,13880660,66
T-WBTC-C,1670580695,16146467,0x24e7e2a828c3f32c0405f4d38ebd0bd984cbc8f2,19000.0,1671177600,0,21017808402,,,,3310304,11384591,67
T-WBTC-C,1671185315,16196563,0xd9dcc27640071d8583f12bffac2294deb901bd1b,18500.0,1671782400,0,27640773188,,,,4111565,14729230,68
T-WBTC-C,1671790151,16246727,0x58e55b1bcd7526b7e82acb71714e368b401c9113,18000.0,1672387200,0,29299100995,,,,4614608,15870270,69
T-WBTC-C,1672394903,16296890,0xf265f4c7f6f342ff2abe8446c18f4e3ba66dddaf,17500.0,1672992000,0,29108905899,,,,4584652,15767248,70
T-WBTC-C,1672999799,16347055,0x4edd18d58c20a455b214dea8bbeb4f5d1d3b5083,18000.0,1673596800,0,28777586379,,,,0,0,71
T-WBTC-C,1673604719,16397196,0x3570f85939b152edf6a79fb22eaed7ef6a829810,21000.0,1674201600,0,25480421796,,,,5127934,14920873,72
T-WBTC-C,1674209411,16447328,0xb28421a860841d39ae4d468574dad47b8bd014bc,23000.0,1674806400,0,19308508089,,,,0,0,73
T-WBTC-C,1674814211,16497464,0x912b1dc43c9fa3a300a2bba3c15f0f5cc520035d,26500.0,1675411200,0,18928495020,,,,6057118,13340564,74
T-WBTC-C,1675425659,16548117,0x47a12a856e94abdec1c1dc62a2a7fa6e65a221f7,26500.0,1676016000,0,18596960370,,,,4572527,11723115,75
T-WBTC-C,1676024027,16597688,0xf94e0f470c1a6756f54115ec198f3d642a373b1c,24000.0,1676620800,0,18622779625,,,,4562581,11723034,76
T-WBTC-C,1676628827,16647771,0xd7d3f45ddd2c4ac2401cc63715e280b526ced5ef,27000.0,1677225600,0,17005433455,,,,3868736,10406178,77
T-WBTC-C,1677233519,16697522,0xf43d3a2bb03f5297dca90f519517c007be4dae74,26500.0,1677830400,0,17328857353,,,,4245570,10908510,78
T-WBTC-C,1677838775,16747350,0xa09833165f53ed50be1b8cac8d18ac49a7901e04,24500.0,1678435200,0,17503347929,,,,4288320,11018352,79
T-WBTC-C,1678443191,16797064,0x18b5aba662d18a9dca8fdee28e337e39b539b83c,22000.0,1679040000,0,17637902227,,,,0,0,80
T-WBTC-C,1679047739,16846844,0x856e53540854995b8ab0158240ede3af69b3298a,31000.0,1679644800,0,14229934404,,,,6403470,11886064,81
T-WBTC-C,1679653019,16896709,0x0d40277bd8c77c15f2a5f869685a0695437ec58f,32000.0,1680249600,0,8345012577,,,,3171104,6384080,82
T-WBTC-C,1680257819,16946536,0x090e79431b3a52246721941cc7eb6b9c4054ad7d,31500.0,1680854400,0,8300558407,,,,2739184,5933452,83
T-WBTC-C,1680862427,16995955,0xc3621c9a3aa8330417ecf8124aa6725896460e09,31500.0,1681459200,0,8381913582,,,,1914219,5136527,84
T-WBTC-C,1681467263,17044761,0x77ccd72de3ba3b0c65a0bf6719d2c9fa885b130f,34500.0,1682064000,0,7572653968,,,,2120343,5033042,85
T-WBTC-C,1682072015,17094104,0xd167de72b979d595f3e61f44658f2348300d2ac1,31000.0,1682668800,0,7638824357,,,,1670992,4607348,86
T-WBTC-C,1682677031,17143975,0xf2b285233d6efbef9fc47392aa580d95766c5faa,32500.0,1683273600,0,7597929561,,,,1994456,4916367,87
T-WBTC-C,1683288971,17194371,0x8a11fd92867aad0ee1457f24d7be0a9c7f4315f4,32500.0,1683878400,0,7548687750,,,,1453122,4354070,88
T-WBTC-C,1683886703,17243490,0xa96c448160b6e0966a1170006080b6c7859ff5a9,29000.0,1684483200,0,6340001732,,,,1664250,4102404,89
T-WBTC-C,1684491383,17292884,0x97aa4f29ec9e08067d1ba17f97ca35bb1a5350c6,29000.0,1685088000,0,6324822533,,,,1726676,4159247,90
T-WBTC-C,1685095823,17342594,0xb015252d6cc32a3c560336e6a342e0c3af173a1e,28500.0,1685692800,0,7055603899,,,,1358203,4069659,91
T-WBTC-C,1685700743,17392387,0x38671a962dfd1d39fdabb44dcb409353ac3b02ea,29000.0,1686297600,0,6794377081,,,,1307917,3918984,92
T-WBTC-C,1686305411,17441993,0xee3c939ff612bcd46ca22edfc8b5b902d69bfc75,29000.0,1686902400,0,6724570563,,,,1117959,3701523,93
T-WBTC-C,1686910247,17491719,0xb78c855bc585d7921f252706f4d3a03abb5cc242,27500.0,1687507200,0,5998689121,,,,0,0,94
T-WBTC-C,1687515047,17541587,0xdc439b457f90c103bcc89484ccffb0a7628e4289,34000.0,1688112000,0,5512152472,,,,1302246,3421482,95
T-WBTC-C,1688119691,17591398,0xc36adb0cc7cfa222f35f33e2d1c928c438b440dd,34000.0,1688716800,0,5115830399,,,,1483590,3451508,96
T-WBTC-C,1688727587,17641487,0x98c58e64cc576bbf03bfdcc1bb0de7c09c2addb8,33000.0,1689321600,0,5069330003,,,,1330699,3280195,97
T-WBTC-C,1689330227,17691086,0x864413591a44633447a6b18b0d47c0dfbe9069b2,34000.0,1689926400,0,5067056364,,,,1263597,3211963,98
T-WBTC-C,1689934187,17740828,0xb030ce7dc2234880c63938a066fad5711421aabb,32500.0,1690531200,0,5056662554,,,,973407,2916674,99
T-WBTC-C,1690539179,17790885,0x9e632175020b448db68d466356afc167384f24ec,31250.0,1691136000,0,5042127797,,,,1014728,2952578,100
T-WBTC-C,1691143883,17840940,0x784fd0072527773915a65f3c46dc92b477b7a72e,31000.0,1691740800,0,4637571599,,,,933311,2715677,101
T-WBTC-C,1691748623,17890960,0x246eeb41cfe53aeb6fb21f271e76f054e5858623,31500.0,1692345600,0,4517719954,,,,798507,2534386,102
T-WBTC-C,1692353663,17941008,0xa4902d05db9b3697b282c2240d3ab3f6f1b1763f,29000.0,1692950400,0,4291944358,,,,1164189,2814872,103
T-WBTC-C,1692958667,17991058,0x2e3f5a3c2c74b74471223bd718e0bf0bcc1abb1f,28000.0,1693555200,0,4300771385,,,,1177873,2831994,104
T-WBTC-C,1693563779,18041079,0xd2a3b81e84c082dec87906483fd998b23642dbfe,27500.0,1694160000,0,4090545498,,,,758796,2330676,105
T-WBTC-C,1694166323,18090888,0xbe96163d0667f9035c9b3daedf83fcd100115abe,28000.0,1694764800,0,4050351504,,,,602489,2158352,106
T-WBTC-C,1694775059,18141139,0x9c85c7beb4d499a78ebc95d30f931d2638e8d3bf,28500.0,1695369600,0,3726070567,,,,635760,2067370,107
T-WBTC-C,1695380255,18190932,0xa862bf5f3c95e0e756632a2398fb394073480700,28000.0,1695974400,0,3730360805,,,,750735,2184431,108
T-WBTC-C,1695984467,18240871,0xfc35980649339854957f22935284de2a347cd302,29000.0,1696579200,0,3700240274,,,,453279,1874281,109
T-WBTC-C,1696589291,18290960,0x1bbc204c3b6200004ff5aa78a170d32aa705f1ba,29500.0,1697184000,0,3702677090,,,,586411,2008859,110
T-WBTC-C,1697194499,18341008,0x6737a9cb13af4bbc908e350f0e2a14b82e88894d,28500.0,1697788800,0,3670885239,,,,0,0,111
T-WBTC-C,1697804279,18391484,0xc33078806b142cd0267baf9c87fa0ce53a7abe79,33000.0,1698393600,0,3481928256,,,,0,0,112
T-WBTC-C,1698402659,18440961,0x18aa7821f48c73237bd5fc27d97ff4a044445b09,38000.0,1698998400,0,3401605347,,,,842651,2150602,113
T-WBTC-C,1699007399,18490945,0x676e7f9afb3fcaf468444491c3ac92e71396c4be,39000.0,1699603200,0,3385559360,,,,781458,2083020,114
T-WBTC-C,1699615739,18541251,0xe03295471767a6137c9318e9adaf686db8257988,42000.0,1700208000,0,3312695662,,,,1444530,2720688,115
T-WBTC-C,1700220575,18591306,0x35daff758720ce5bd3c9da6b6a48431cbdaef21e,42000.0,1700812800,0,2321223291,,,,575797,1468333,116
T-WBTC-C,1700825363,18641273,0xc418927c8126107dd2ef9383e751503928e0f75b,42500.0,1701417600,0,2194136383,,,,653190,1497278,117
T-WBTC-C,1701430175,18691272,0x92fd53194a50f02dbb60c0b6736fa5f3be9321b4,43000.0,1702022400,0,2045547985,,,,0,0,118
T-WBTC-C,1702034939,18741247,0x8276247a4fce913149819692587824daf07dfd34,48000.0,1702627200,0,1815629942,,,,581270,1279902,119
T-WBTC-C,1702640459,18791284,0x0c34b28350fbcf2115c7d58bea2db730f168639c,47000.0,1703232000,0,1761676274,,,,388095,1065292,120
T-WBTC-C,1703244611,18841095,0xcef2ecf45067bd880f921b045582660c24b0233c,49000.0,1703836800,0,1748947776,,,,493259,1165977,121
T-WBTC-C,1703849171,18890929,0xae308f6422cbd007f8477cb414796b4a057f5b78,47500.0,1704441600,0,1736023717,,,,,,
